comment,is_blocker
"Linda Atkinson: Karena belum ada respon, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Joshua Gonzalez: Karena tidak bisa akses, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
Gerald Edwards: tidak ada kendala.,False
"Omar Price: Karena sedang dikerjakan, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Justin Dalton: melanjutkan tugas.,False
"Shannon Perez: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
Katherine Taylor: sprint berjalan lancar.,False
"Sarah Bush: Karena server down, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Rhonda Oconnell: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
"Tyler Perry: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
"Stacy: I'm can't access, so the task is currently blocked.",True
"Stacy: I'm working fine, so the task is currently blocked.",False
"Rebecca Ellis: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"Brenda: I'm pipeline failed, so the task is currently blocked.",True
Emma Mendoza: melanjutkan tugas.,False
Connie Wells: tidak ada kendala.,False
Derek Wilson: progress aman.,False
"Angela Hardy: Saya akses ditolak, jadi pekerjaan tertunda untuk saat ini.",True
"Beth: I'm can't access, so the task is currently blocked.",True
Franklin Harris: progress aman.,False
Crystal Smith: menunggu tim lain.,True
Mary: workign fine.,False
Samantha: dependency not available.,True
"Stephen: I'm ongoing development, so the task is currently blocked.",False
"Becky Garcia: Karena sprint berjalan lancar, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Matthew Morris: Karena progress aman, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Mercedes Jones: Karena dependensi belum tersedia, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
Tiffany Turner: rencana hari ini.,False
"Edwin Joseph: Karena tidak bisa akses, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Carol Kim: Karena dependensi belum tersedia, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Charles Powell: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Tony Price: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
"Mr. William Miller: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
Jose: completed task.,False
"Eric Owen: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
masalah credenital.,True
"Kenneth: Due to dependency not available, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Carol Bell: Karena tidak bisa akses, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Shelly Mclaughlin: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"Christina: I'm completed task, so the task is currently blocked.",False
"Rebecca: I'm planned for today, so the task is currently blocked.",False
"Joshua White: Karena tidak ada kendala, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"James Montoya: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
"Corey Green: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Jennifer Lee: Karena tidak ada kendala, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Jennifer Smith: Karena rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Timothy: Due to no blockers, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Michael Taylor: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
Lori Hoover: masalah credential.,True
"Pamela: Due to no blockers, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Morgan Carter: Saya pipeline gagal, jadi pekerjaan tertunda untuk saat ini.",True
"Richard Espinoza: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
credential issue.,True
"Adam: Due to sprint is on track, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
Karen Gonzalez: tidak bisa akses.,True
"Krystal: Due to ongoing development, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
akess ditolak.,True
"Saya progress aman, jadi pekerjaan tertunda nutuk saat ini.",False
Joshua Gill: menunggu tim lain.,True
"Amy: I'm no blockers, so the task is currently blocked.",False
"Lauren: Due to pipeline failed, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Alexandra Moreno: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Vanessa Cochran: Karena rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Saya sedang dikerjakan, jadi pekerjaan etrtunda untuk saat ini.",False
"Sydney: Due to completed task, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
Daniel Luna: tidak bisa akses.,True
Kristina Thomas: tidaka da kendala.,False
"Wayne Ortiz: Karena rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Karena sedang dikerjaka,n saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Kristen Jimenez: Karena sedang dikerjakan, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"I'm server is odwn, so the task is currently blocked.",True
"Lisa Russell: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
ongoing deveolpment.,False
"William Mcmillan: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
Phillip Ryan: menunggu tim lain.,True
"William David DDS: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Charles: I'm ongoing development, so the task is currently blocked.",False
"Brian Poole: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"Michelle Marshall: Karena dependensi belum tersedia, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
Kristen: no blockers.,False
"Stacy: I'm access denied, so the task is currently blocked.",True
"Kimberly Morrison: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
"Chelsea: I'm waiting on another team, so the task is currently blocked.",True
"Christian Harrell: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Ashley Mann: Karena sprint berjalan lancar, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Jenna: working fine.,False
"Allen: I'm no blockers, so the task is currently blocked.",False
"Carol: I'm no blockers, so the task is currently blocked.",False
Leslie Vance: akses ditolak.,True
Bryan: dependency not available.,True
Alyssa: completed task.,False
"Karena sprint berjalan lancar, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa oslusi tapi belum berhasil.",False
melanjutkna tugas.,False
"Rachel Peters: Karena dependensi belum tersedia, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
Ronald Khan: pipeline gagal.,True
"Stephen Morgan: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
"Amy Smith: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
Courtney: ongoing development.,False
"Ashley: Due to server is down, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
Robert: server is down.,True
"Taylor Cruz: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Robin Dunn: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Mrs. Laurie Williams MD: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
"Cathy: I'm ongoing development, so the task is currently blocked.",False
"Tanner: I'm waiting on another team, so the task is currently blocked.",True
Brittney Miller: tidak bisa akses.,True
"Erika Rowe: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
sevrer down.,True
"Christine Dillon: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
dependensib elum tersedia.,True
"Angela Galvan: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Due to credential issue, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Janet White: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Kimberly Grant: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
"Susan Williams: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
"Donald: I'm credential issue, so the task is currently blocked.",True
"Melanie: Due to completed task, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Tamara: Due to ongoing development, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Bryan: I'm waiting on another team, so the task is currently blocked.",True
"Grace: Due to sprint is on track, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Mark Drake: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"David Mcdaniel: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Jason Anderson: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
Mckenzie: sprint is on track.,False
"Christopher Perez: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Alexis Mejia: Saya pipeline gagal, jadi pekerjaan tertunda untuk saat ini.",True
"Joseph: I'm continuing the task, so the task is currently blocked.",False
"Deborah Ramsey: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
"John: I'm waiting on another team, so the task is currently blocked.",True
"Katie Walters: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
"Sandra Frederick: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
"April Randolph: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
"Jessica: Due to no response yet, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Karena sudah selesai, saat ini saya tidak bisa melanjutkant ask ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Jeremiah: can't access.,True
"Nicholas Chase: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
"Karena prgoress aman, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Andrew Norton: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
"Susan Rivera: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
Brittany Chambers: menunggu tim lain.,True
"Kimberly Edwards: Karena tidak ada kendala, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Saya melanjutkan tugas, jadi pekerjana tertunda untuk saat ini.",False
"Lisa Lopez MD: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
"David: I'm completed task, so the task is currently blocked.",False
"Paul Anderson: Karena server down, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
Evan Myers: melanjutkan tugas.,False
Charles Ellis: pipeline gagal.,True
Katherine Martinez: rencana hari ini.,False
"Jeffery Davis: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
"Karena tidka ada kendala, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Patricia: I'm ongoing development, so the task is currently blocked.",False
"Larry Crosby: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
"Devin: I'm planned for today, so the task is currently blocked.",False
"Karena melanjutkan tugas, asat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Kathy Anderson: Karena dependensi belum tersedia, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
Jane Neal: melanjutkan tugas.,False
"Walter Day: Karena sedang dikerjakan, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Ethan Fletcher: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
"Mitchell Wade: Saya pipeline gagal, jadi pekerjaan tertunda untuk saat ini.",True
"Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
"Paige: I'm pipeline failed, so the task is currently blocked.",True
Riley Clark: rencana hari ini.,False
"Cody: I'm access denied, so the task is currently blocked.",True
"Kenneth: I'm pipeline failed, so the task is currently blocked.",True
Matthew Henry: rencana hari ini.,False
"Carla Gray: Karena akses ditolak, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Kathryn Ballard: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Joseph Zhang: Karena akses ditolak, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Katie Welch: Karena rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"William Morgan: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
"Arthur Cross: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
Michael Lopez: progress aman.,False
Michelle: pipeline failed.,True
Bethany Neal: progress aman.,False
"Matthew Fox: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
Michelle White: sprint berjalan lancar.,False
Teresa Vazquez: tidak bisa akses.,True
"Edward Gray: Karena progress aman, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Nicole: I'm continuing the task, so the task is currently blocked.",False
"Nicole Warner: Karena rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
sprint ebrjalan lancar.,False
Anna Wong: sedang dikerjakan.,False
